Año;Descripción del Peligro (Falla/Error) que afecta la Seguridad de Aeronave o Componente de Aeronave;Consecuencias Potenciales;"Nivel de Riesgo
(1 - 5)";Categoría del Peligro;Acrónimo Categoría;Código del Peligro;"Peligros
Ene";"HHT
Ene";"Peligros
Feb";"HHT
Feb";"Peligros
Mar";"HHT
Mar";"Peligros
Abr";"HHT
Abr";"Peligros
May";"HHT
May";"Peligros
Jun";"HHT
Jun";"Peligros
Jul";"HHT
Jul";"Peligros
Ago";"HHT
Ago";Peligros Sep;"HHT
Sep";"Peligros
Oct";"HHT
Oct";"Peligros
Nov";"HHT
Nov";"Peligros
Dic";"HHT
Dic";
2019;Utilización de un formato de inspección con errores en su traducción al español.;Puede llevar a la interpretación incorrecta y aplicación de estándares incorrectos en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.9;3;54820;1;52084;5;52961;2;52500;4;50266;0;51005;3;52522;5;50967;2;53246;0;51491;4;50449;1;53407;
2019;Falla al medir la tolerancia en calibraciones durante el proceso de prueba de un equipo, instrumento o accesorios.;Puede resultar en mediciones inexactas y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.10;4;48381;2;51055;0;54691;1;53606;5;54277;3;53542;2;49937;4;50801;0;52104;3;50478;1;54971;5;50178;
2019;Aplicación de un valor de prueba mayor o menor, por error al calcular tablas de calibración.;Riesgo de aplicar valores incorrectos y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.11;1;55962;3;49035;0;54138;2;52665;5;52115;4;51702;1;54353;0;51224;3;52181;2;49364;4;51040;2;53835;
2019;Utilizar un formato de inspección desactualizado.;Puede resultar en la aplicación de estándares obsoletos o inadecuados en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.12;3;52136;2;54942;1;52194;0;54753;5;54628;4;49840;3;50979;2;54647;0;52806;1;54532;4;53803;3;50557;
2019;Ejecución de una tarea sin registrar en el formato de inspección / trabajo la finalización de esta.;Falta de documentación adecuada de las tareas completadas, lo que puede dificultar el seguimiento y la verificación.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.13;0;55712;1;53907;2;53330;3;49321;4;51339;5;49540;0;49564;1;53705;2;51768;3;49988;4;49616;5;51750;
2019;Daños o abolladuras en la superficie de la aeronave o componente causados durante el servicio;Riesgo de daños estructurales o problemas aerodinámicos.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.14;4;52102;5;49714;0;50523;3;54016;1;53398;2;52753;5;52072;0;50947;4;54927;3;51605;2;52355;1;50556;
2019;Daños causados por elementos extraños a las aeronaves FOD;Riesgo de daños a la aeronave debido a la presencia de objetos extraños en áreas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.15;2;55683;4;55771;3;52927;5;49860;0;53954;1;49553;2;53699;4;50326;1;52075;3;54813;0;51209;5;49584;
2019;Vencimiento de límite de vida útil de componentes;Riesgo de operar componentes fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.16;1;49752;2;49771;3;54054;4;49053;5;52613;0;52131;3;51677;2;51156;4;53703;1;51910;0;50068;5;53526;
2019;Aplicación incorrecta de torque;Puede llevar a componentes sueltos o dañados debido a la aplicación incorrecta de fuerza.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.17;3;51047;0;54669;4;53125;2;52855;5;50275;1;50690;0;51622;2;49831;4;52740;3;50358;5;49489;1;53036;
2019;Daño causado por la corrosión de superficies metálicas debido a la exposición a la intemperie;Riesgo de debilitamiento estructural debido a la corrosión, lo que podría afectar la seguridad.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.18;2;48323;5;48047;3;52012;1;50481;4;53636;0;50824;2;53543;5;49507;1;52280;4;52390;3;53570;0;50060;
2019;Mediciones incorrectas;Puede llevar a decisiones incorrectas y posibles fallas o daños no detectados.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.19;0;55536;1;49006;4;54939;5;54009;2;54955;3;52080;1;52551;0;54529;5;54831;2;53879;4;51891;3;50481;
2019;Falta de continuidad de las tareas de mantenimiento;Puede resultar en la falta de seguimiento y documentación adecuada de las tareas, lo que dificulta la toma de decisiones informadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.20;5;53141;3;53094;2;52706;4;53657;0;52971;1;54448;3;49328;2;51313;5;53755;0;51477;1;52366;4;51364;
2019;Inspección especial (NDT, otros) no detecta una discrepancia o daño en el componente;Riesgo de no detectar problemas críticos en componentes durante inspecciones especiales.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.21;0;48768;1;49264;2;54614;4;52702;5;53539;3;54831;2;54986;0;53727;1;50698;4;52367;3;53618;5;49164;
2019;Identificación incorrecta de partes;Puede llevar a la aplicación incorrecta de componentes o el uso de piezas inadecuadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.22;1;48098;4;48727;0;54183;3;54211;2;54777;5;51788;4;53833;1;53979;3;52619;0;53223;5;53137;2;51586;
2019;Omisión de inspecciones regulares en componentes críticos, como tren de aterrizaje, motores o sistemas de control ;Puede resultar en falta de detección temprana de problemas críticos en componentes clave.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.23;4;51114;2;51814;3;50936;1;51737;5;50247;0;51755;1;50570;4;50515;3;51455;2;53693;5;53729;0;49383;
2019;Componentes estructurales mal asegurados debido a pernos o remaches sueltos;Riesgo de desprendimiento de componentes estructurales, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.24;0;49716;5;55070;4;53906;3;54122;2;49144;1;52834;0;53672;5;49248;3;50999;2;51148;1;52325;4;50850;
2019;Asignar una tarea a una persona sin que esta tenga la competencia requerida (conocimiento y experiencia).;Riesgo de ejecución incorrecta de tareas debido a la falta de conocimiento o experiencia.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.1;2;52003;1;52975;0;51645;3;52179;4;51118;5;50297;2;52293;3;53036;0;54437;4;49323;5;51882;1;50054;
2019;Ejecución de un trabajo sin contar con la atribución de su licencia básica aeronáutica.;Riesgo de ejecución incorrecta de tareas debido a la falta de acreditación necesaria.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.2;5;52497;2;53935;1;51288;4;54675;0;54186;3;53042;5;52574;2;49837;4;51128;1;54164;0;52843;3;54898;
2019;Efectuar un trabajo sin contar con la autorización de la empresa, cuando aplique (inspección o certificación).;Puede llevar a la realización de tareas sin la supervisión o aprobación necesaria.;3;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.3;1;55054;3;55463;0;50555;2;50335;4;52246;5;51470;3;51668;0;51054;2;50776;1;50980;4;52216;5;52444;
2019;Certificar la conformidad de mantenimiento de un trabajo que exceda la atribución de su licencia aeronáutica.;Riesgo de la certificación incorrecta de trabajos que requieren habilidades adicionales.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.4;4;50599;0;50526;5;52262;3;49714;1;50867;2;51987;4;50387;0;51237;5;49753;2;50135;1;52694;3;53961;
2019;Efectuar un trabajo mientras se encuentra bajo la influencia del alcohol o sustancias prohibidas.;Puede resultar en ejecución incorrecta de tareas debido a la falta de juicio y concentración.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.5;3;53639;2;54685;1;51550;4;51638;0;51543;5;53153;2;53336;1;50123;4;50727;3;50329;0;53115;5;50182;
2019;Asignar un trabajo crítico de mantenimiento a una persona que haya excedido el periodo normal de trabajo diario.;Riesgo de ejecución incorrecta de tareas debido a la fatiga y el agotamiento.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.6;0;51839;4;51494;5;50711;3;53408;1;50588;2;50940;0;52730;4;49005;5;49936;1;50776;2;49813;3;54670;
2019;Ejecución de un trabajo con la licencia aeronáutica vencida.;Riesgo de ejecución incorrecta de tareas debido a la falta de acreditación.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.7;4;55281;1;53089;2;49246;5;54191;0;49891;3;49420;4;54084;1;49648;2;52080;5;54746;0;49748;3;53521;
2019;Detección de Factor-Humano calificado dentro de los (Dirty Dozen);Riesgo de errores debidos a factores humanos, incluyendo la falta de atención y la fatiga.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.8;0;52352;3;51062;5;49252;4;52291;1;49855;2;50767;0;53922;3;49899;5;51658;4;50566;1;54797;2;51879;
2019;Asignar la ejecución de un trabajo que exceda sustancialmente la capacidad física del personal de mantenimiento;Riesgo de ejecución incorrecta de tareas debido a la falta de capacidad física para realizarlas.;4;Entrenamiento y competencia del personal técnico;EFHC;P5.9;2;55932;4;55528;3;54169;1;51226;0;53173;5;54517;2;52891;4;51692;3;49657;1;53600;0;52462;5;51905;
2019;Exceder el periodo de aplicación de una inspección definida en el programa de mantenimiento.;Puede llevar a la falta de detección de problemas en el momento adecuado, aumentando el riesgo de fallas.;4;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.1;5;52776;0;49874;4;51193;3;50298;2;53329;1;51694;5;52425;0;50645;4;52829;3;51860;2;50090;1;49326;
2019;No aplicar a tiempo una directiva de aeronavegabilidad o documento equivalente.;Riesgo de no realizar las actualizaciones o modificaciones necesarias en la aeronave.;4;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.2;1;51656;2;54620;0;49920;5;53051;4;54180;3;49627;1;51969;2;54988;0;54157;5;53488;4;51090;3;54566;
2019;No efectuar la remoción y cambio de un elemento, cuando haya expirado su vida en servicio.;Riesgo de operar elementos más allá de su vida útil designada, lo que puede llevar a fallas críticas.;5;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.3;3;55293;5;55023;2;52466;4;53238;1;49547;0;53271;3;53744;5;54281;2;54896;4;53000;1;50238;0;51786;
2019;Detección de un elemento, cuando haya expirado su vida en servicio.;Riesgo de operar elementos más allá de su vida útil designada, lo que puede llevar a fallas críticas.;5;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.4;0;53528;4;53272;1;50760;3;52573;2;49988;5;50783;0;49752;4;52617;1;52255;3;50152;2;49843;5;50646;
2019;Detección de un elemento sospechoso de ser una Parte SUP, sin efectuar la notificación a la AAC.;Puede resultar en la falta de acción adecuada para abordar partes sospechosas de ser suplantadas.;4;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.5;2;51662;1;53912;5;53898;0;54291;3;53170;4;54172;2;49043;1;50257;5;53859;0;52159;3;52092;4;49262;
2019;Efectuar un trabajo sin contar con el respaldo de una Orden de trabajo, Orden de ingeniería o documento equivalente.;Riesgo de ejecución de tareas sin una documentación adecuada que guíe el proceso.;3;Aprobación de Retorno al Servicio / Conformidad de Mantenimiento ;RSCM;P6.6;3;50352;0;48094;2;52627;4;51503;5;52570;1;50494;3;52414;0;49000;2;54224;4;52315;5;54003;1;50694;
2019;Certificar la conformidad de mantenimiento para el retorno al servicio, no detectando la existencia de ítems pendientes.;Riesgo de poner en servicio una aeronave con problemas no resueltos.;4;Control Calidad e Inspección ;CCI;P7.1;1;49984;4;54872;3;52389;0;52896;2;50236;5;53178;1;49130;4;54323;3;51385;0;54634;2;53029;5;51870;
2019;Incumplimiento del requisito de inspección/ supervisión de los trabajos efectuados por técnicos no experimentados.;Riesgo de realizar tareas sin la supervisión adecuada, lo que puede llevar a errores.;4;Control Calidad e Inspección ;CCI;P7.2;5;55816;2;49864;1;53480;3;54519;4;49430;0;53666;5;53059;2;49183;1;51770;3;51528;4;51760;0;54183;
2019;Efectuar un trabajo sin contar con las facilidades mínimas requeridas (aislamiento, ventilación, iluminación, ambiente controlado, etc.).;Riesgo de realizar tareas en condiciones no seguras o inadecuadas.;3;Control Calidad e Inspección ;CCI;P7.3;4;54522;3;48186;0;50246;2;54967;5;53600;1;51062;4;50132;3;51937;0;49530;2;54748;5;50903;1;53855;
2019;No fueron tomadas las acciones reactivas para resolver una no conformidad u observación detectada de la auditoría.;Riesgo de no abordar problemas identificados en auditorías, lo que puede llevar a la repetición de errores.;3;Control Calidad e Inspección ;CCI;P7.4;4;50381;0;54673;2;50625;1;52154;3;51571;5;54057;0;49038;1;49178;2;53398;4;54068;5;53072;3;51150;
2019;No actualizar un procedimiento de trabajo, requerido por una auditoría tendiente a evitar errores de mantenimiento.;Riesgo de no incorporar mejoras identificadas en auditorías en los procedimientos de trabajo.;3;Control Calidad e Inspección ;CCI;P7.5;3;49335;5;54474;1;49363;0;54894;2;54202;4;54728;5;54583;0;51315;3;51193;4;51971;1;50781;2;52722;
2019;No se informa al ejecutivo responsable de las No conformidades y observaciones detectadas en la auditoría.;Riesgo de no comunicar problemas identificados en auditorías, lo que puede llevar a la falta de acción correctiva.;3;Control Calidad e Inspección ;CCI;P7.6;1;52613;2;51659;4;49687;5;50122;0;51536;3;52408;1;51271;4;53650;0;50576;3;52413;5;49160;2;49358;
2019;No se aplica el seguimiento de las conformidades u observaciones detectadas.;Riesgo de no abordar problemas identificados en auditorías, lo que puede llevar a la repetición de errores.;3;Control Calidad e Inspección ;CCI;P7.7;0;50810;3;48257;5;54359;2;54503;1;51863;4;49863;2;54947;1;52908;3;53680;4;54915;0;52939;5;54102;
2019;Incumplimiento de la periodicidad del programa de capacitación y entrenamiento del personal de mantenimiento.;Riesgo de falta de competencia y habilidades actualizadas del personal de mantenimiento.;4;Control Calidad e Inspección ;CCI;P7.8;5;50569;1;48849;4;50484;0;50504;3;52571;2;49892;4;52461;0;53170;5;49584;3;50964;1;50340;2;49529;
2019;Discrepancias y daños del componente no detectadas;Puede llevar a la operación de componentes con problemas no detectados, aumentando el riesgo de fallas.;4;Control Calidad e Inspección ;CCI;P7.9;2;54433;0;51373;3;54606;4;50503;5;52527;1;51593;5;53162;3;51781;2;53762;1;50868;0;51809;4;50522;
2019;Fallas en la inspección en proceso;Riesgo de no detectar problemas críticos durante la inspección, lo que puede llevar a la falta de acción correctiva.;4;Control Calidad e Inspección ;CCI;P7.10;1;55148;2;55281;3;52926;5;50340;0;50946;4;49564;0;53229;3;54952;1;49807;4;52519;5;53326;2;50739;
2019;Baja rigurosidad y criterio técnico durante una inspección;Puede llevar a la falta de detección de problemas debido a la falta de atención o habilidad técnica.;4;Control Calidad e Inspección ;CCI;P7.11;4;49755;3;49833;0;54056;2;49643;5;53380;1;54829;1;50795;0;52171;4;53731;2;49642;3;49458;5;54433;
2019;Abastecimiento de combustible incumpliendo procedimientos estandarizados normativos;Riesgo de operar la aeronave con combustible de baja calidad o en cantidades incorrectas.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.1;0;51953;4;52764;2;52081;1;51865;3;51891;5;50472;2;51859;4;51247;5;51843;1;49426;0;53232;3;51993;
2019;Golpe a la aeronave o hélice;Riesgo de daño estructural o de componentes críticos debido a impactos.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.2;3;50699;5;49186;0;52744;4;53630;2;52910;1;49788;4;52435;3;53169;0;50701;5;52691;2;51300;1;51488;
2019;Pérdida de potencia, Problemas de arranque, sobrecalentamiento;Riesgo de fallas en el motor que pueden llevar a una pérdida de control o daño.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.3;2;55828;3;50780;4;52675;1;50629;5;51186;0;53950;3;50201;4;53359;1;49401;0;49286;5;49881;2;52748;
2019;Problemas en los alerones, elevadores, timones, sistemas de dirección;Riesgo de pérdida de control de la aeronave debido a problemas en los sistemas de control.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.4;0;49954;4;51459;1;54661;5;49480;3;49201;2;49526;0;54682;1;54574;3;52858;5;53000;4;52209;2;54022;
2019;Fugas de combustible, obstrucciones en las líneas de combustible o problemas en los tanques de combustible;Riesgo de incendios o fallas en el motor debido a problemas en el sistema de combustible.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.5;5;48067;3;54882;0;53007;4;52213;1;54231;2;50619;3;52988;4;50080;2;53236;0;51765;5;50065;1;50894;
2019;Fallas en los generadores eléctricos, baterías, interruptores eléctricos y sistemas de iluminación;Riesgo de falta de energía eléctrica para sistemas críticos y la iluminación de la aeronave.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.6;1;54743;4;52698;2;49882;0;54708;5;51558;3;50885;1;49535;0;53616;3;53459;5;54069;4;51652;2;51742;
2019;Fallas en el sistema hidráulico controlan las superficies de control, el tren de aterrizaje;Riesgo de pérdida de control de la aeronave debido a problemas en el sistema hidráulico.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.7;4;55438;0;49858;5;50353;3;54931;2;52933;1;49974;4;54042;3;53263;2;53208;0;50190;1;50363;5;54865;
